timestamp_utc,MEAS1,MEAS3
2025-12-11T06:16:24.079+00:00,0.1401361521089281,3.1497228313624
2025-12-11T06:16:25.080+00:00,0.1497480085484136,3.1417879292552
2025-12-11T06:16:26.081+00:00,0.14708503766804,3.1191900206159
2025-12-11T06:16:27.082+00:00,0.1582164940732069,3.1432152701517
2025-12-11T06:16:28.083+00:00,0.1433643334414664,3.10824004188
2025-12-11T06:16:29.084+00:00,0.1329674126239373,3.0785361689266
2025-12-11T06:16:30.086+00:00,0.1373859874087892,3.0384796973542
2025-12-11T06:16:31.087+00:00,0.1269300527940516,3.0353972272547
2025-12-11T06:16:32.088+00:00,0.1462969995376145,3.0901165985332
2025-12-11T06:16:33.089+00:00,0.1546891612513336,3.0819900362287
2025-12-11T06:16:34.090+00:00,0.1709666692733374,3.0642692015262
2025-12-11T06:16:35.091+00:00,0.1612158039726471,3.0799311253852
2025-12-11T06:16:36.092+00:00,0.1521447342157969,3.079444287342
2025-12-11T06:16:37.093+00:00,0.1474882917406422,3.0887027863018
2025-12-11T06:16:38.094+00:00,0.1344217337874064,3.08857616668
2025-12-11T06:16:39.095+00:00,0.137504933753953,3.0488398586694
2025-12-11T06:16:40.096+00:00,0.1456881053004893,3.0267751654206
2025-12-11T06:16:41.098+00:00,0.1502018351614743,3.0390349738044
2025-12-11T06:16:42.099+00:00,0.1275810558148471,3.0222427610808
2025-12-11T06:16:43.100+00:00,0.1259083732267023,3.0062191606225
2025-12-11T06:16:44.101+00:00,0.1145916691733345,3.0078488797109
2025-12-11T06:16:45.102+00:00,0.1129468878575065,3.0293381516415
2025-12-11T06:16:46.103+00:00,0.1145804679143732,3.0420149275524
2025-12-11T06:16:47.104+00:00,0.1258844107075361,3.04473374498
2025-12-11T06:16:48.105+00:00,0.1039314193951396,3.0427471700017
2025-12-11T06:16:49.106+00:00,0.1089124146299309,3.0275182606125
2025-12-11T06:16:50.107+00:00,0.0920031486025204,3.0129687843266
2025-12-11T06:16:51.108+00:00,0.1221050639340552,3.0330819370666
2025-12-11T06:16:52.110+00:00,0.1291723283378707,3.0673682258139
2025-12-11T06:16:53.111+00:00,0.1333457504265996,3.0555491246675
2025-12-11T06:16:54.112+00:00,0.1286396791617461,3.07468652804
2025-12-11T06:16:55.113+00:00,0.111302481541982,3.0764040482987
2025-12-11T06:16:56.114+00:00,0.1348481216284948,3.0819131291381
2025-12-11T06:16:57.115+00:00,0.1030560649448516,3.0674953264734
2025-12-11T06:16:58.116+00:00,0.1118810782548621,3.0561753465242
2025-12-11T06:16:59.117+00:00,0.1229632046205634,3.032143320437
2025-12-11T06:17:00.118+00:00,0.1293811397549213,3.0395204636135
2025-12-11T06:17:01.119+00:00,0.1216816560953245,3.0646486445008
2025-12-11T06:17:02.121+00:00,0.124389940761963,3.0564002521564
2025-12-11T06:17:03.122+00:00,0.139126393801125,3.0320914966841
2025-12-11T06:17:04.123+00:00,0.1392604614083744,3.0266402454894
2025-12-11T06:17:05.124+00:00,0.155385000558008,3.0428630524337
2025-12-11T06:17:06.125+00:00,0.15981337535071,3.0525416378646
2025-12-11T06:17:07.126+00:00,0.1593785612528506,3.0453071426388
2025-12-11T06:17:08.127+00:00,0.1345005026004004,3.057279862703
2025-12-11T06:17:09.128+00:00,0.1416085457868435,3.0718402043322
2025-12-11T06:17:10.129+00:00,0.1363119402995599,3.0665712491427
2025-12-11T06:17:11.130+00:00,0.1333307916646353,3.0691633620974
2025-12-11T06:17:12.132+00:00,0.1301573178758602,3.0700882747779
2025-12-11T06:17:13.133+00:00,0.1396750954900718,3.0570879972829
2025-12-11T06:17:14.134+00:00,0.143366225942986,3.0569411969331
2025-12-11T06:17:15.135+00:00,0.1290091857073581,3.0454345814817
2025-12-11T06:17:16.136+00:00,0.1265297424738007,3.0244142567093
2025-12-11T06:17:17.137+00:00,0.131968749325004,3.0099483545869
2025-12-11T06:17:18.138+00:00,0.132741273693022,3.0181030102414
2025-12-11T06:17:19.139+00:00,0.1176958829067059,3.0063831202631
2025-12-11T06:17:20.140+00:00,0.1381478792683086,3.0424318835635
2025-12-11T06:17:21.141+00:00,0.1186202986462439,3.0411698730323
2025-12-11T06:17:22.143+00:00,0.1174391989513513,3.0229784197329
2025-12-11T06:17:23.144+00:00,0.1299770102316165,3.0170080560334
2025-12-11T06:17:24.145+00:00,0.141839892221913,3.0237993792189
2025-12-11T06:17:25.146+00:00,0.1540029507023688,3.02277005981
2025-12-11T06:17:26.147+00:00,0.1398611168888991,3.0456409732084
2025-12-11T06:17:27.148+00:00,0.1465177234641897,3.0648596440192
2025-12-11T06:17:28.149+00:00,0.1601552931242403,3.0658712076984
2025-12-11T06:17:29.150+00:00,0.1478432582746179,3.0595341574776
2025-12-11T06:17:30.151+00:00,0.1304720831276701,3.0499565201267
2025-12-11T06:17:31.152+00:00,0.1408108951487239,3.05360335182
2025-12-11T06:17:32.153+00:00,0.145706292815038,3.0564275321454
2025-12-11T06:17:33.154+00:00,0.1632896206317077,3.0917217260029
2025-12-11T06:17:34.155+00:00,0.1449845297376318,3.0766912821229
2025-12-11T06:17:35.157+00:00,0.1455791939633617,3.0933406403311
2025-12-11T06:17:36.158+00:00,0.147749803199843,3.0833142839231
2025-12-11T06:17:37.159+00:00,0.1282110300688249,3.0995413077493
2025-12-11T06:17:38.160+00:00,0.1442930266844281,3.124885173994
2025-12-11T06:17:39.161+00:00,0.13508128681503,3.1243042960866
2025-12-11T06:17:40.162+00:00,0.1268059926947999,3.1321320797137
2025-12-11T06:17:41.163+00:00,0.1397278092822503,3.1210951056791
2025-12-11T06:17:42.164+00:00,0.1333973042178566,3.1130174279068
2025-12-11T06:17:43.165+00:00,0.1305751144600959,3.08803834188
2025-12-11T06:17:44.166+00:00,0.1361234413987661,3.0740858071964
2025-12-11T06:17:45.168+00:00,0.1349223441878796,3.0930387186388
2025-12-11T06:17:46.169+00:00,0.1526879259003469,3.114759235925
2025-12-11T06:17:47.170+00:00,0.1588147470518079,3.0800695800682
2025-12-11T06:17:48.171+00:00,0.1728392507714118,3.0788315552611
2025-12-11T06:17:49.172+00:00,0.1835030993024887,3.0831569369126
2025-12-11T06:17:50.173+00:00,0.1770266441213236,3.0733377089391
2025-12-11T06:17:51.174+00:00,0.1793051059440872,3.067648544814
2025-12-11T06:17:52.175+00:00,0.150190531402437,3.0322400318054
2025-12-11T06:17:53.176+00:00,0.1506851605481465,3.022574741156
2025-12-11T06:17:54.177+00:00,0.1481986660589463,3.0465478749057
2025-12-11T06:17:55.179+00:00,0.1548669688935892,3.04514454163
2025-12-11T06:17:56.180+00:00,0.1827302849342405,3.0627354281025
2025-12-11T06:17:57.181+00:00,0.1731594222775475,3.0352385210805
2025-12-11T06:17:58.182+00:00,0.1864492516594061,3.0255301292952
2025-12-11T06:17:59.183+00:00,0.1678357742686368,3.0675275490216
2025-12-11T06:18:00.184+00:00,0.1340855285184205,3.0248672728033
2025-12-11T06:18:01.185+00:00,0.13525991945794,3.0038388496324
2025-12-11T06:18:02.186+00:00,0.1272854093283276,3.0072649580366
2025-12-11T06:18:03.187+00:00,0.1399248044398511,3.0113112921829
2025-12-11T06:18:04.188+00:00,0.1380697842058396,3.0298446260015
2025-12-11T06:18:05.190+00:00,0.155033662776937,2.99887793958
2025-12-11T06:18:06.191+00:00,0.1509658357726675,3.02628690111
2025-12-11T06:18:07.192+00:00,0.1375673775539,3.0324728898029
2025-12-11T06:18:08.193+00:00,0.1419384735507856,3.0349546570515
2025-12-11T06:18:09.194+00:00,0.1483460011768113,3.0440019752656
2025-12-11T06:18:10.195+00:00,0.1318850667580582,3.0300606708355
2025-12-11T06:18:11.196+00:00,0.1640617899994397,3.0047290927112
2025-12-11T06:18:12.197+00:00,0.1517654289123532,3.0062747357465
2025-12-11T06:18:13.198+00:00,0.1371105309384295,3.0004408881809
2025-12-11T06:18:14.199+00:00,0.1507545468536413,3.0187975020937
2025-12-11T06:18:15.200+00:00,0.1264264336411496,3.0060076807054
2025-12-11T06:18:16.202+00:00,0.1227790519732543,2.9771096422207
2025-12-11T06:18:17.203+00:00,0.1230256296704998,2.9566747393092
2025-12-11T06:18:18.204+00:00,0.1229702621262142,2.9684550342608
2025-12-11T06:18:19.205+00:00,0.1144543303134666,2.9542130365932
2025-12-11T06:18:20.206+00:00,0.1183141571513312,2.94684266917
2025-12-11T06:18:21.207+00:00,0.1175540515432471,2.9393339454074
2025-12-11T06:18:22.208+00:00,0.107754228703389,2.96874529322
2025-12-11T06:18:23.209+00:00,0.101703973863185,3.0059836049832
2025-12-11T06:18:24.210+00:00,0.1208220179076231,2.9708668848435
2025-12-11T06:18:25.211+00:00,0.1137965472872395,2.9600075632714
2025-12-11T06:18:26.212+00:00,0.1111716751873427,2.949895556158
2025-12-11T06:18:27.214+00:00,0.1239694616755736,2.9676236107072
2025-12-11T06:18:28.215+00:00,0.1158029388923574,2.9685827889409
2025-12-11T06:18:29.216+00:00,0.1188859551087718,2.9661739518812
2025-12-11T06:18:30.217+00:00,0.1140231224684948,2.9738200203792
2025-12-11T06:18:31.218+00:00,0.1040176507141171,2.9714066549111
2025-12-11T06:18:32.219+00:00,0.1131728067882459,2.9848196131567
2025-12-11T06:18:33.220+00:00,0.1158139964011981,2.9840848504764
2025-12-11T06:18:34.221+00:00,0.0981960560568465,2.9838977463287
2025-12-11T06:18:35.222+00:00,0.120575092710076,2.9582473811309
2025-12-11T06:18:36.223+00:00,0.1267569051555309,2.9717845819564
2025-12-11T06:18:37.224+00:00,0.1332685553648435,2.9664205786563
2025-12-11T06:18:38.225+00:00,0.1291877508502077,2.9394331179853
2025-12-11T06:18:39.227+00:00,0.124735307288248,2.9470125971135
2025-12-11T06:18:40.228+00:00,0.155164939131965,2.941988035489
2025-12-11T06:18:41.229+00:00,0.1424944877455919,2.9782412517957
2025-12-11T06:18:42.230+00:00,0.135288689480952,3.0007762205514
2025-12-11T06:18:43.231+00:00,0.1444216142872984,2.9604941909985
2025-12-11T06:18:44.232+00:00,0.1656886750509476,2.9365554755049
2025-12-11T06:18:45.233+00:00,0.1520702379062011,2.96300985123
2025-12-11T06:18:46.234+00:00,0.1482452623462237,2.9698601889452
2025-12-11T06:18:47.235+00:00,0.1401632858806292,2.9797172844813
2025-12-11T06:18:48.236+00:00,0.117489595241679,2.994373235579
2025-12-11T06:18:49.238+00:00,0.1042443871455112,2.996477557084
2025-12-11T06:18:50.239+00:00,0.1279032985726404,3.0183462662937
2025-12-11T06:18:51.240+00:00,0.1680033169026666,3.0292918986641
2025-12-11T06:18:52.241+00:00,0.1653819598055825,3.0204772954109
2025-12-11T06:18:53.242+00:00,0.1371915622532535,3.0114470807949
2025-12-11T06:18:54.243+00:00,0.1240536742429409,3.0263222679281
2025-12-11T06:18:55.244+00:00,0.1417988609390964,3.0278113427748
2025-12-11T06:18:56.245+00:00,0.1709613517690935,3.0319420510351
2025-12-11T06:18:57.246+00:00,0.158288541630843,3.0511656139792
2025-12-11T06:18:58.247+00:00,0.1530528399422808,3.0492715438306
