soc,ocv
0.829,4.071416130805745
0.83,4.07198815976687
0.831,4.072642662018936
0.832,4.07313221768912
0.833,4.073704246650244
0.834,4.074233198965029
0.835,4.07475296641231
0.836,4.075262609405481
0.837,4.0757063480141795
0.838,4.07627837697531
0.839,4.076659729616059
0.84,4.0771364204169895
0.841,4.077517773057744
0.842,4.077941255341558
0.843,4.078310273437408
0.844,4.07866183097999
0.845,4.079138521780925
0.846,4.079360941321276
0.847,4.079710550742055
0.848,4.080091903382805
0.849,4.080473256023555
0.85,4.080759270504116
0.851,4.08104528498468
0.852,4.081331299465241
0.853,4.081559604056826
0.854,4.081903328426366
0.855,4.082116884346094
0.856,4.08247535738749
0.857,4.082666033707865
0.858,4.08296327467143
0.859,4.08333340082918
0.86,4.08352407714955
0.861,4.0837147534699305
0.862,4.084014277398735
0.863,4.0842497359048835
0.864,4.084477458751429
0.865,4.0846681350718
0.866,4.08485881139218
0.867,4.0851448258727405
0.868,4.085250181778753
0.869,4.085621879821329
0.87,4.085907531154239
0.871,4.086098207474615
0.872,4.086342332785616
0.873,4.08667023643574
0.874,4.086813485035739
0.875,4.08705158907649
0.876,4.087242265396865
0.877,4.08743294171724
0.878,4.087718956197805
0.879,4.0880041254501585
0.88,4.08819564699874
0.881,4.088386323319115
0.882,4.088672337799675
0.883,4.088863014120055
0.884,4.089149028600614
0.885,4.08939847861722
0.886,4.089625719401555
0.887,4.089816395721925
0.888,4.0900070720423045
0.889,4.090388424683055
0.89,4.090579101003425
0.891,4.0907697773237945
0.892,4.091055791804365
0.893,4.09124646812474
0.894,4.091532482605295
0.895,4.09181849708586
0.896,4.09203487561077
0.897,4.092326288655405
0.898,4.09258120236736
0.899,4.09286721684792
0.9,4.093153231328484
0.901,4.09343924580905
0.902,4.09362992212942
0.903,4.094011274770169
0.904,4.094245752812425
0.905,4.094555539767832
0.906,4.09486931821186
0.907,4.095140494546204
0.908,4.095441347172985
0.909,4.095822699813735
0.91,4.096027500178346
0.911,4.09646628908988
0.912,4.096837983440361
0.913,4.097062095896176
0.914,4.097486047342612
0.915,4.097729463017485
0.916,4.098110815658234
0.917,4.098492168298985
0.918,4.098873520939735
0.919,4.099254873580485
0.92,4.099636226221235
0.921,4.100017578861985
0.922,4.10049426966292
0.923,4.10087562230367
0.924,4.101241056466147
0.925,4.10163832758517
0.926,4.102092930599743
0.927,4.10259170918705
0.928,4.10306562185116
0.929,4.103449752628735
0.93,4.103847635809982
0.931,4.1044984723907945
0.932,4.104879825031546
0.933,4.105356515832485
0.934,4.1059285447936045
0.935,4.106405235594545
0.936,4.107051723310827
0.937,4.107534891581741
0.938,4.10802598431773
0.939,4.108598013278855
0.94,4.10917004223998
0.941,4.109810014985872
0.942,4.110409438322421
0.943,4.11107680544373
0.944,4.111687814899378
0.945,4.11231620152617
0.946,4.1130789068076705
0.947,4.11365093576879
0.948,4.11441364105029
0.949,4.11517634633179
0.95,4.1159390516132905
0.951,4.116606418734605
0.952,4.117369124016105
0.953,4.118131829297605
0.954,4.1190230318173615
0.955,4.119847916180975
0.956,4.120610621462475
0.957,4.12156400306435
0.958,4.122422046506035
0.959,4.123375428107915
0.96,4.124328809709785
0.961,4.1252821913116655
0.962,4.126227618761643
0.963,4.127284292675601
0.964,4.128274239262679
0.965,4.129381732199725
0.966,4.130468497136764
0.967,4.131644136995707
0.968,4.13271856780629
0.969,4.13405330204891
0.97,4.13519735997116
0.971,4.136436756053595
0.972,4.1377308222915135
0.973,4.139106224538845
0.974,4.14044095878147
0.975,4.1418710311842855
0.976,4.143396441747285
0.977,4.1448329202190095
0.978,4.146447262873284
0.979,4.14797267343628
0.98,4.1496887603196555
0.981,4.151404847203025
0.982,4.153120934086404
0.983,4.155027697290155
0.984,4.156839122333715
0.985,4.158770405719558
0.986,4.1607479869014
0.987,4.162750088265335
0.988,4.16484752778946
0.989,4.167161917183337
0.99,4.16932842131827
0.991,4.171632232837815
0.992,4.174055639242741
0.993,4.17657412149252
0.994,4.17914825181758
0.995,4.1818177203028295
0.996,4.184582526948265
0.997,4.186430978021099
0.998,4.1881347302020515
0.999,4.1900291584175555
1.0,4.19611844433095
