soc,ocv
0.308,3.585555283122595
0.309,3.5863182078064852
0.31,3.58698576690489
0.311,3.5876533260033
0.312,3.588426839500374
0.313,3.589179175371085
0.314,3.589870312392174
0.315,3.59060965915338
0.316,3.5913027321720348
0.317,3.5920508399190765
0.318,3.5928030676195704
0.319,3.593394195942122
0.32,3.59423355140187
0.321,3.5948605233095465
0.322,3.59556866959868
0.323,3.59633159428257
0.324,3.59699915338098
0.325,3.597666712479385
0.326,3.5984296371632754
0.327,3.5990971962616802
0.328,3.599860120945575
0.329,3.60052768004398
0.33,3.6010998735569
0.331,3.601862798240795
0.332,3.6025491542207684
0.333,3.6031979164376002
0.334,3.60386547553601
0.335,3.604533034634415
0.336,3.60529595931831
0.337,3.605963518416715
0.338,3.60663107751512
0.339,3.60720327102804
0.34,3.608003830442012
0.341,3.608633754810335
0.342,3.60930131390874
0.343,3.609968873007145
0.344,3.61063643210555
0.345,3.6113993567894447
0.346,3.6120294086726075
0.347,3.61263910940077
0.348,3.61333489484682
0.349,3.614056183198347
0.35,3.6147029713130405
0.351,3.6153093457943903
0.352,3.615976904892795
0.353,3.6165490984057147
0.354,3.617312023089605
0.355,3.6179994609909985
0.356,3.61866719279241
0.357,3.619219334799345
0.358,3.619982259483235
0.359,3.620745184167125
0.36,3.621317377680045
0.361,3.6218895711929653
0.362,3.622568662151874
0.363,3.623224689389775
0.364,3.6239876140736653
0.365,3.624559807586585
0.366,3.6252273666849897
0.367,3.6259484596172804
0.368,3.626657850467285
0.369,3.6272882873692427
0.37,3.627897603078615
0.371,3.6285651621770247
0.372,3.629232721275425
0.373,3.629900280373835
0.374,3.6305678394722403
0.375,3.6312450493966195
0.376,3.63190295766905
0.377,3.6326658823529403
0.378,3.63323807586586
0.379,3.6339056349642647
0.38,3.634508764072841
0.381,3.6352407531610798
0.382,3.63600367784497
0.383,3.636657722077575
0.384,3.6372434304562953
0.385,3.638006355140185
0.386,3.638769279824075
0.387,3.639341473336995
0.388,3.639953729676896
0.389,3.6405882731315335
0.39,3.6413441506322153
0.391,3.64210707531611
0.392,3.642774634414515
0.393,3.643422801443517
0.394,3.644109752611325
0.395,3.64477731170973
0.396,3.645540236393625
0.397,3.6461789804313045
0.398,3.6467799890049504
0.399,3.647604757411031
0.4,3.6483893976173096
0.401,3.648973397471135
0.402,3.649640956569545
0.403,3.650403881253435
0.404,3.65107144035184
0.405,3.65183436503573
0.406,3.6524088853312096
0.407,3.653264848818035
0.408,3.654025310105019
0.409,3.6546382631239
0.41,3.655351145531254
0.411,3.6561258163826302
0.412,3.6568270117417168
0.413,3.657556300164925
0.414,3.6583192248488148
0.415,3.658986783947225
0.416,3.6597497086311153
0.417,3.660472188131245
0.418,3.66118019241341
0.419,3.6619578632458545
0.42,3.6627060417812
0.421,3.66346896646509
0.422,3.6641365255635
0.423,3.6650287928226133
0.424,3.665757740516765
0.425,3.6664252996151747
0.426,3.66723416265412
0.427,3.668046514568445
0.428,3.66880943925234
0.429,3.669563564047136
0.43,3.6703352886201204
0.431,3.6710982133040098
0.432,3.67195650357339
0.433,3.6726240626717948
0.434,3.67348235294118
0.435,3.67424527762507
0.436,3.6751035678944497
0.437,3.675961858163825
0.438,3.6766471060325414
0.439,3.67748770753161
0.44,3.67834599780099
0.441,3.6792042880703697
0.442,3.67996721275426
0.443,3.68082550302364
0.444,3.681683793293015
0.445,3.6825420835624
